GeneID	LOC	DCAR	Source
108224999	LOC108224999	DCAR_020613	NCBI Gene ESummary
108225000	LOC108225000	DCAR_020420	NCBI Gene ESummary
108225001	LOC108225001	DCAR_0626554	NCBI Gene ESummary
108225002	LOC108225002	DCAR_019850	NCBI Gene ESummary
108225003	LOC108225003	DCAR_0105001	NCBI Gene ESummary
108225004	LOC108225004	DCAR_0626668	NCBI Gene ESummary
108225005	LOC108225005	DCAR_022328	NCBI Gene ESummary
108225006	LOC108225006	DCAR_020599	NCBI Gene ESummary
108225007	LOC108225007	DCAR_0626020	NCBI Gene ESummary
108225008	LOC108225008	DCAR_0623967	NCBI Gene ESummary
108225010	LOC108225010	DCAR_020639	NCBI Gene ESummary
108225011	LOC108225011	DCAR_020400	NCBI Gene ESummary
108225013	LOC108225013	DCAR_0623142	NCBI Gene ESummary
108225014	LOC108225014	DCAR_021583	NCBI Gene ESummary
108225015	LOC108225015	DCAR_020081	NCBI Gene ESummary
108225017	LOC108225017	DCAR_020633	NCBI Gene ESummary
108225018	LOC108225018	DCAR_022834	NCBI Gene ESummary
108225019	LOC108225019	DCAR_0623018	NCBI Gene ESummary
108225020	LOC108225020	DCAR_023154	NCBI Gene ESummary
108225021	LOC108225021	DCAR_023128	NCBI Gene ESummary
108225022	LOC108225022	DCAR_021132	NCBI Gene ESummary
108225023	LOC108225023	DCAR_0105012	NCBI Gene ESummary
108225024	LOC108225024	DCAR_021119	NCBI Gene ESummary
108225025	LOC108225025	DCAR_021712	NCBI Gene ESummary
108225026	LOC108225026	DCAR_022809	NCBI Gene ESummary
108225027	LOC108225027	DCAR_023085	NCBI Gene ESummary
108225028	LOC108225028	DCAR_004624	NCBI Gene ESummary
108225029	LOC108225029	DCAR_022862	NCBI Gene ESummary
108225030	LOC108225030	DCAR_020454	NCBI Gene ESummary
108225031	LOC108225031	DCAR_0626646	NCBI Gene ESummary
108225033	LOC108225033	DCAR_021198	NCBI Gene ESummary
108225034	LOC108225034	DCAR_0625126	NCBI Gene ESummary
108225035	LOC108225035	DCAR_021707	NCBI Gene ESummary
108225036	LOC108225036	DCAR_021708	NCBI Gene ESummary
108225037	LOC108225037	DCAR_004634	NCBI Gene ESummary
108225038	LOC108225038	DCAR_022471	NCBI Gene ESummary
108225039	LOC108225039	DCAR_019914	NCBI Gene ESummary
108225040	LOC108225040	DCAR_023063	NCBI Gene ESummary
108225041	LOC108225041	DCAR_022457	NCBI Gene ESummary
108225043	LOC108225043	DCAR_022948	NCBI Gene ESummary
108225044	LOC108225044	DCAR_004109	NCBI Gene ESummary
108225045	LOC108225045	DCAR_0626595	NCBI Gene ESummary
108225046	LOC108225046	DCAR_0623846	NCBI Gene ESummary
108225047	LOC108225047	DCAR_021177	NCBI Gene ESummary
108225048	LOC108225048	DCAR_0105033	NCBI Gene ESummary
108225049	LOC108225049	DCAR_023191	NCBI Gene ESummary
108225051	LOC108225051	DCAR_021706	NCBI Gene ESummary
108225054	LOC108225054	DCAR_020006	NCBI Gene ESummary
108225055	LOC108225055	DCAR_021897	NCBI Gene ESummary
108225056	LOC108225056	DCAR_021253	NCBI Gene ESummary
108225057	LOC108225057	DCAR_004640	NCBI Gene ESummary
108225059	LOC108225059	DCAR_0624973	NCBI Gene ESummary
108225060	LOC108225060	DCAR_0625648	NCBI Gene ESummary
108225061	LOC108225061	DCAR_022519	NCBI Gene ESummary
108225062	LOC108225062	DCAR_0626103	NCBI Gene ESummary
108225063	LOC108225063	DCAR_019977	NCBI Gene ESummary
108225064	LOC108225064	DCAR_004641	NCBI Gene ESummary
108225065	LOC108225065	DCAR_021009	NCBI Gene ESummary
108225067	LOC108225067	DCAR_021475	NCBI Gene ESummary
108225068	LOC108225068	DCAR_022567	NCBI Gene ESummary
108225070	LOC108225070	DCAR_0626503	NCBI Gene ESummary
108225071	LOC108225071	DCAR_019856	NCBI Gene ESummary
108225072	LOC108225072	DCAR_0626561	NCBI Gene ESummary
108225073	LOC108225073	DCAR_021652	NCBI Gene ESummary
108225074	LOC108225074	DCAR_004642	NCBI Gene ESummary
108225075	LOC108225075	DCAR_0626192	NCBI Gene ESummary
108225076	LOC108225076	DCAR_0626193	NCBI Gene ESummary
108225077	LOC108225077	DCAR_022603	NCBI Gene ESummary
108225078	LOC108225078	DCAR_020076	NCBI Gene ESummary
108225079	LOC108225079	DCAR_020822	NCBI Gene ESummary
108225080	LOC108225080	DCAR_0624812	NCBI Gene ESummary
108225082	LOC108225082	DCAR_020872	NCBI Gene ESummary
108225083	LOC108225083	DCAR_004644	NCBI Gene ESummary
108225084	LOC108225084	DCAR_021081	NCBI Gene ESummary
108225085	LOC108225085	DCAR_020657	NCBI Gene ESummary
108225086	LOC108225086	DCAR_020527	NCBI Gene ESummary
108225087	LOC108225087	DCAR_020730	NCBI Gene ESummary
108225088	LOC108225088	DCAR_0625623	NCBI Gene ESummary
108225089	LOC108225089	DCAR_023030	NCBI Gene ESummary
108225090	LOC108225090	DCAR_023149	NCBI Gene ESummary
108225091	LOC108225091	DCAR_020842	NCBI Gene ESummary
108225092	LOC108225092	DCAR_021296	NCBI Gene ESummary
108225093	LOC108225093	DCAR_004648	NCBI Gene ESummary
108225094	LOC108225094	DCAR_020617	NCBI Gene ESummary
108225095	LOC108225095	DCAR_022944	NCBI Gene ESummary
108225097	LOC108225097	DCAR_020830	NCBI Gene ESummary
108225098	LOC108225098	DCAR_020555	NCBI Gene ESummary
108225099	LOC108225099	DCAR_021344	NCBI Gene ESummary
108225100	LOC108225100	DCAR_021727	NCBI Gene ESummary
108225101	LOC108225101	DCAR_020525	NCBI Gene ESummary
108225102	LOC108225102	DCAR_022187	NCBI Gene ESummary
108225105	LOC108225105	DCAR_023230	NCBI Gene ESummary
108225106	LOC108225106	DCAR_023229	NCBI Gene ESummary
108225107	LOC108225107	DCAR_021756	NCBI Gene ESummary
108225108	LOC108225108	DCAR_022914	NCBI Gene ESummary
108225109	LOC108225109	DCAR_019851	NCBI Gene ESummary
108225111	LOC108225111	DCAR_021548	NCBI Gene ESummary
108225112	LOC108225112	DCAR_021494	NCBI Gene ESummary
108225114	LOC108225114	DCAR_022176	NCBI Gene ESummary
108225115	LOC108225115	DCAR_023192	NCBI Gene ESummary
108225116	LOC108225116	DCAR_0624969	NCBI Gene ESummary
108225117	LOC108225117	DCAR_019888	NCBI Gene ESummary
108225118	LOC108225118	DCAR_0626249	NCBI Gene ESummary
108225119	LOC108225119	DCAR_020720	NCBI Gene ESummary
108225120	LOC108225120	DCAR_0625634	NCBI Gene ESummary
108225121	LOC108225121	DCAR_0626575	NCBI Gene ESummary
108225123	LOC108225123	DCAR_023186	NCBI Gene ESummary
108225124	LOC108225124	DCAR_023019	NCBI Gene ESummary
108225125	LOC108225125	DCAR_021813	NCBI Gene ESummary
108225126	LOC108225126	DCAR_023226	NCBI Gene ESummary
108225127	LOC108225127	DCAR_022099	NCBI Gene ESummary
108225129	LOC108225129	DCAR_022368	NCBI Gene ESummary
108225132	LOC108225132	DCAR_020437	NCBI Gene ESummary
108225133	LOC108225133	DCAR_020096	NCBI Gene ESummary
108225135	LOC108225135	DCAR_021031	NCBI Gene ESummary
108225137	LOC108225137	DCAR_0101112	NCBI Gene ESummary
108225138	LOC108225138	DCAR_021167	NCBI Gene ESummary
108225139	LOC108225139	DCAR_022339	NCBI Gene ESummary
108225140	LOC108225140	DCAR_019847	NCBI Gene ESummary
108225142	LOC108225142	DCAR_0623300	NCBI Gene ESummary
108225143	LOC108225143	DCAR_0624733	NCBI Gene ESummary
108225144	LOC108225144	DCAR_020426	NCBI Gene ESummary
108225145	LOC108225145	DCAR_022515	NCBI Gene ESummary
108225146	LOC108225146	DCAR_022636	NCBI Gene ESummary
108225147	LOC108225147	DCAR_020999	NCBI Gene ESummary
108225148	LOC108225148	DCAR_0626073	NCBI Gene ESummary
108225149	LOC108225149	DCAR_020846	NCBI Gene ESummary
108225150	LOC108225150	DCAR_0624943	NCBI Gene ESummary
108225152	LOC108225152	DCAR_021411	NCBI Gene ESummary
108225153	LOC108225153	DCAR_021900	NCBI Gene ESummary
108225154	LOC108225154	DCAR_020492	NCBI Gene ESummary
108225155	LOC108225155	DCAR_020701	NCBI Gene ESummary
108225156	LOC108225156	DCAR_021625	NCBI Gene ESummary
108225157	LOC108225157	DCAR_022527	NCBI Gene ESummary
108225158	LOC108225158	DCAR_020496	NCBI Gene ESummary
108225159	LOC108225159	DCAR_019997	NCBI Gene ESummary
108225162	LOC108225162	DCAR_022979	NCBI Gene ESummary
108225163	LOC108225163	DCAR_022363	NCBI Gene ESummary
108225164	LOC108225164	DCAR_022384	NCBI Gene ESummary
108225166	LOC108225166	DCAR_021228	NCBI Gene ESummary
108225167	LOC108225167	DCAR_021205	NCBI Gene ESummary
108225168	LOC108225168	DCAR_021288	NCBI Gene ESummary
108225169	LOC108225169	DCAR_021287	NCBI Gene ESummary
108225170	LOC108225170	DCAR_022098	NCBI Gene ESummary
108225172	LOC108225172	DCAR_020671	NCBI Gene ESummary
108225173	LOC108225173	DCAR_022975	NCBI Gene ESummary
108225174	LOC108225174	DCAR_021759	NCBI Gene ESummary
108225175	LOC108225175	DCAR_023018	NCBI Gene ESummary
108225176	LOC108225176	DCAR_022517	NCBI Gene ESummary
108225177	LOC108225177	DCAR_019980	NCBI Gene ESummary
108225178	LOC108225178	DCAR_019886	NCBI Gene ESummary
108225180	LOC108225180	DCAR_021942	NCBI Gene ESummary
108225181	LOC108225181	DCAR_020401	NCBI Gene ESummary
108225182	LOC108225182	DCAR_020289	NCBI Gene ESummary
108225183	LOC108225183	DCAR_020208	NCBI Gene ESummary
108225184	LOC108225184	DCAR_020788	NCBI Gene ESummary
108225186	LOC108225186	DCAR_022756	NCBI Gene ESummary
108225187	LOC108225187	DCAR_020956	NCBI Gene ESummary
108225188	LOC108225188	DCAR_020957	NCBI Gene ESummary
108225190	LOC108225190	DCAR_021467	NCBI Gene ESummary
108225191	LOC108225191	DCAR_021404	NCBI Gene ESummary
108225192	LOC108225192	DCAR_021604	NCBI Gene ESummary
108225194	LOC108225194	DCAR_020772	NCBI Gene ESummary
108225195	LOC108225195	DCAR_0624279	NCBI Gene ESummary
108225196	LOC108225196	DCAR_022936	NCBI Gene ESummary
108225197	LOC108225197	DCAR_0624620	NCBI Gene ESummary
108225198	LOC108225198	DCAR_023083	NCBI Gene ESummary
108225200	LOC108225200	DCAR_020598	NCBI Gene ESummary
108225201	LOC108225201	DCAR_022101	NCBI Gene ESummary
108225202	LOC108225202	DCAR_020010	NCBI Gene ESummary
108225203	LOC108225203	DCAR_020573	NCBI Gene ESummary
108225204	LOC108225204	DCAR_019929	NCBI Gene ESummary
108225205	LOC108225205	DCAR_0624332	NCBI Gene ESummary
108225206	LOC108225206	DCAR_0626021	NCBI Gene ESummary
108225207	LOC108225207	DCAR_021257	NCBI Gene ESummary
108225208	LOC108225208	DCAR_022262	NCBI Gene ESummary
108225210	LOC108225210	DCAR_022354	NCBI Gene ESummary
108225211	LOC108225211	DCAR_022686	NCBI Gene ESummary
108225212	LOC108225212	DCAR_021042	NCBI Gene ESummary
108225213	LOC108225213	DCAR_021043	NCBI Gene ESummary
108225214	LOC108225214	DCAR_0625551	NCBI Gene ESummary
108225215	LOC108225215	DCAR_022613	NCBI Gene ESummary
108225216	LOC108225216	DCAR_021235	NCBI Gene ESummary
108225217	LOC108225217	DCAR_022122	NCBI Gene ESummary
108225218	LOC108225218	DCAR_020061	NCBI Gene ESummary
108225220	LOC108225220	DCAR_021562	NCBI Gene ESummary
108225221	LOC108225221	DCAR_0626110	NCBI Gene ESummary
108225222	LOC108225222	DCAR_020611	NCBI Gene ESummary
108225223	LOC108225223	DCAR_021490	NCBI Gene ESummary
108225224	LOC108225224	DCAR_021924	NCBI Gene ESummary
108225225	LOC108225225	DCAR_023059	NCBI Gene ESummary
108225226	LOC108225226	DCAR_021847	NCBI Gene ESummary
108225227	LOC108225227	DCAR_020784	NCBI Gene ESummary
108225228	LOC108225228	DCAR_020995	NCBI Gene ESummary
108225229	LOC108225229	DCAR_004660	NCBI Gene ESummary
108225230	LOC108225230	DCAR_021471	NCBI Gene ESummary
108225231	LOC108225231	DCAR_021732	NCBI Gene ESummary
108225232	LOC108225232	DCAR_0622976	NCBI Gene ESummary
108225234	LOC108225234	DCAR_021963	NCBI Gene ESummary
108225235	LOC108225235	DCAR_021425	NCBI Gene ESummary
108225236	LOC108225236	DCAR_021403	NCBI Gene ESummary
108225237	LOC108225237	DCAR_020551	NCBI Gene ESummary
108225238	LOC108225238	DCAR_021225	NCBI Gene ESummary
108225239	LOC108225239	DCAR_021154	NCBI Gene ESummary
108225240	LOC108225240	DCAR_004670	NCBI Gene ESummary
108225241	LOC108225241	DCAR_021580	NCBI Gene ESummary
108225243	LOC108225243	DCAR_022860	NCBI Gene ESummary
108225244	LOC108225244	DCAR_021295	NCBI Gene ESummary
108225245	LOC108225245	DCAR_020237	NCBI Gene ESummary
108225246	LOC108225246	DCAR_022684	NCBI Gene ESummary
108225247	LOC108225247	DCAR_022373	NCBI Gene ESummary
108225249	LOC108225249	DCAR_004675	NCBI Gene ESummary
108225250	LOC108225250	DCAR_020594	NCBI Gene ESummary
108225251	LOC108225251	DCAR_020384	NCBI Gene ESummary
108225252	LOC108225252	DCAR_022559	NCBI Gene ESummary
108225253	LOC108225253	DCAR_0625725	NCBI Gene ESummary
108225254	LOC108225254	DCAR_020823	NCBI Gene ESummary
108225256	LOC108225256	DCAR_020729	NCBI Gene ESummary
108225257	LOC108225257	DCAR_021811	NCBI Gene ESummary
108225258	LOC108225258	DCAR_022520	NCBI Gene ESummary
108225259	LOC108225259	DCAR_020801	NCBI Gene ESummary
108225260	LOC108225260	DCAR_004687	NCBI Gene ESummary
108225261	LOC108225261	DCAR_019937	NCBI Gene ESummary
108225262	LOC108225262	DCAR_021556	NCBI Gene ESummary
108225263	LOC108225263	DCAR_020866	NCBI Gene ESummary
108225264	LOC108225264	DCAR_021010	NCBI Gene ESummary
108225265	LOC108225265	DCAR_021549	NCBI Gene ESummary
108225267	LOC108225267	DCAR_020835	NCBI Gene ESummary
108225268	LOC108225268	DCAR_020424	NCBI Gene ESummary
108225269	LOC108225269	DCAR_0624743	NCBI Gene ESummary
108225270	LOC108225270	DCAR_020951	NCBI Gene ESummary
108225272	LOC108225272	DCAR_022250	NCBI Gene ESummary
108225273	LOC108225273	DCAR_021636	NCBI Gene ESummary
108225274	LOC108225274	DCAR_021250	NCBI Gene ESummary
108225275	LOC108225275	DCAR_020844	NCBI Gene ESummary
108225276	LOC108225276	DCAR_021912	NCBI Gene ESummary
108225277	LOC108225277	DCAR_022168	NCBI Gene ESummary
108225279	LOC108225279	DCAR_020113	NCBI Gene ESummary
108225280	LOC108225280	DCAR_020419	NCBI Gene ESummary
108225281	LOC108225281	DCAR_020936	NCBI Gene ESummary
108225282	LOC108225282	DCAR_021786	NCBI Gene ESummary
108225283	LOC108225283	DCAR_0624484	NCBI Gene ESummary
108225284	LOC108225284	DCAR_019840	NCBI Gene ESummary
108225285	LOC108225285	DCAR_022696	NCBI Gene ESummary
108225286	LOC108225286	DCAR_020084	NCBI Gene ESummary
108225287	LOC108225287	DCAR_021248	NCBI Gene ESummary
108225288	LOC108225288	DCAR_0105116	NCBI Gene ESummary
108225289	LOC108225289	DCAR_020737	NCBI Gene ESummary
108225291	LOC108225291	DCAR_020766	NCBI Gene ESummary
108225292	LOC108225292	DCAR_021845	NCBI Gene ESummary
108225293	LOC108225293	DCAR_022499	NCBI Gene ESummary
108225294	LOC108225294	DCAR_020137	NCBI Gene ESummary
108225295	LOC108225295	DCAR_021105	NCBI Gene ESummary
108225297	LOC108225297	DCAR_020484	NCBI Gene ESummary
108225298	LOC108225298	DCAR_0625919	NCBI Gene ESummary
108225299	LOC108225299	DCAR_020182	NCBI Gene ESummary
108225300	LOC108225300	DCAR_001422	NCBI Gene ESummary
108225302	LOC108225302	DCAR_020926	NCBI Gene ESummary
108225303	LOC108225303	DCAR_020324	NCBI Gene ESummary
108225304	LOC108225304	DCAR_0624852	NCBI Gene ESummary
108225305	LOC108225305	DCAR_023105	NCBI Gene ESummary
108225306	LOC108225306	DCAR_0626018	NCBI Gene ESummary
108225308	LOC108225308	DCAR_021101	NCBI Gene ESummary
108225310	LOC108225310	DCAR_020425	NCBI Gene ESummary
108225311	LOC108225311	DCAR_020600	NCBI Gene ESummary
108225312	LOC108225312	DCAR_021278	NCBI Gene ESummary
108225313	LOC108225313	DCAR_020360	NCBI Gene ESummary
108225314	LOC108225314	DCAR_021117	NCBI Gene ESummary
108225315	LOC108225315	DCAR_021591	NCBI Gene ESummary
108225317	LOC108225317	DCAR_0625242	NCBI Gene ESummary
108225318	LOC108225318	DCAR_022596	NCBI Gene ESummary
108225319	LOC108225319	DCAR_0623943	NCBI Gene ESummary
108225320	LOC108225320	DCAR_023130	NCBI Gene ESummary
108225321	LOC108225321	DCAR_020403	NCBI Gene ESummary
108225322	LOC108225322	DCAR_020193	NCBI Gene ESummary
108225323	LOC108225323	DCAR_004731	NCBI Gene ESummary
108225325	LOC108225325	DCAR_0624912	NCBI Gene ESummary
108225326	LOC108225326	DCAR_0626339	NCBI Gene ESummary
108225327	LOC108225327	DCAR_023267	NCBI Gene ESummary
108225328	LOC108225328	DCAR_021479	NCBI Gene ESummary
108225329	LOC108225329	DCAR_021526	NCBI Gene ESummary
108225330	LOC108225330	DCAR_0623146	NCBI Gene ESummary
108225331	LOC108225331	DCAR_022357	NCBI Gene ESummary
108225332	LOC108225332	DCAR_022356	NCBI Gene ESummary
108225333	LOC108225333	DCAR_020431	NCBI Gene ESummary
108225334	LOC108225334	DCAR_004732	NCBI Gene ESummary
108225335	LOC108225335	DCAR_0626511	NCBI Gene ESummary
108225338	LOC108225338	DCAR_020559	NCBI Gene ESummary
108225340	LOC108225340	DCAR_020356	NCBI Gene ESummary
108225341	LOC108225341	DCAR_021104	NCBI Gene ESummary
108225342	LOC108225342	DCAR_020676	NCBI Gene ESummary
108225343	LOC108225343	DCAR_004736	NCBI Gene ESummary
108225344	LOC108225344	DCAR_0626158	NCBI Gene ESummary
108225345	LOC108225345	DCAR_021261	NCBI Gene ESummary
108225346	LOC108225346	DCAR_0625975	NCBI Gene ESummary
108225347	LOC108225347	DCAR_020161	NCBI Gene ESummary
108225348	LOC108225348	DCAR_023028	NCBI Gene ESummary
108225350	LOC108225350	DCAR_020938	NCBI Gene ESummary
108225351	LOC108225351	DCAR_019908	NCBI Gene ESummary
108225352	LOC108225352	DCAR_020444	NCBI Gene ESummary
108225353	LOC108225353	DCAR_0105159	NCBI Gene ESummary
108225355	LOC108225355	DCAR_023255	NCBI Gene ESummary
108225356	LOC108225356	DCAR_020026	NCBI Gene ESummary
108225357	LOC108225357	DCAR_019969	NCBI Gene ESummary
108225358	LOC108225358	DCAR_021754	NCBI Gene ESummary
108225359	LOC108225359	DCAR_021755	NCBI Gene ESummary
108225360	LOC108225360	DCAR_020406	NCBI Gene ESummary
108225361	LOC108225361	DCAR_022974	NCBI Gene ESummary
108225363	LOC108225363	DCAR_019843	NCBI Gene ESummary
108225364	LOC108225364	DCAR_0622957	NCBI Gene ESummary
108225365	LOC108225365	DCAR_0624071	NCBI Gene ESummary
108225366	LOC108225366	DCAR_019831	NCBI Gene ESummary
108225367	LOC108225367	DCAR_0626090	NCBI Gene ESummary
108225369	LOC108225369	DCAR_019889	NCBI Gene ESummary
108225370	LOC108225370	DCAR_021259	NCBI Gene ESummary
108225371	LOC108225371	DCAR_022980	NCBI Gene ESummary
108225373	LOC108225373	DCAR_019825	NCBI Gene ESummary
108225374	LOC108225374	DCAR_021555	NCBI Gene ESummary
108225375	LOC108225375	DCAR_020794	NCBI Gene ESummary
108225376	LOC108225376	DCAR_021713	NCBI Gene ESummary
108225377	LOC108225377	DCAR_022183	NCBI Gene ESummary
108225378	LOC108225378	DCAR_019978	NCBI Gene ESummary
108225380	LOC108225380	DCAR_004750	NCBI Gene ESummary
108225381	LOC108225381	DCAR_022855	NCBI Gene ESummary
108225382	LOC108225382	DCAR_022755	NCBI Gene ESummary
108225383	LOC108225383	DCAR_019833	NCBI Gene ESummary
108225384	LOC108225384	DCAR_020790	NCBI Gene ESummary
108225385	LOC108225385	DCAR_020756	NCBI Gene ESummary
108225386	LOC108225386	DCAR_020755	NCBI Gene ESummary
108225387	LOC108225387	DCAR_004751	NCBI Gene ESummary
108225388	LOC108225388	DCAR_022846	NCBI Gene ESummary
108225389	LOC108225389	DCAR_022926	NCBI Gene ESummary
108225390	LOC108225390	DCAR_003119	NCBI Gene ESummary
108225391	LOC108225391	DCAR_020698	NCBI Gene ESummary
108225392	LOC108225392	DCAR_021387	NCBI Gene ESummary
108225394	LOC108225394	DCAR_021488	NCBI Gene ESummary
108225396	LOC108225396	DCAR_020265	NCBI Gene ESummary
108225397	LOC108225397	DCAR_020558	NCBI Gene ESummary
108225399	LOC108225399	DCAR_022681	NCBI Gene ESummary
108225400	LOC108225400	DCAR_020906	NCBI Gene ESummary
108225402	LOC108225402	DCAR_021055	NCBI Gene ESummary
108225404	LOC108225404	DCAR_021788	NCBI Gene ESummary
108225405	LOC108225405	DCAR_020929	NCBI Gene ESummary
108225406	LOC108225406	DCAR_021323	NCBI Gene ESummary
108225407	LOC108225407	DCAR_020475	NCBI Gene ESummary
108225408	LOC108225408	DCAR_021554	NCBI Gene ESummary
108225409	LOC108225409	DCAR_0626210	NCBI Gene ESummary
108225410	LOC108225410	DCAR_020634	NCBI Gene ESummary
108225411	LOC108225411	DCAR_0105207	NCBI Gene ESummary
108225412	LOC108225412	DCAR_020672	NCBI Gene ESummary
108225413	LOC108225413	DCAR_023078	NCBI Gene ESummary
108225414	LOC108225414	DCAR_021617	NCBI Gene ESummary
108225415	LOC108225415	DCAR_019945	NCBI Gene ESummary
108225416	LOC108225416	DCAR_004237	NCBI Gene ESummary
108225417	LOC108225417	DCAR_004482	NCBI Gene ESummary
108225418	LOC108225418	DCAR_022767	NCBI Gene ESummary
108225420	LOC108225420	DCAR_020778	NCBI Gene ESummary
108225421	LOC108225421	DCAR_004787	NCBI Gene ESummary
108225422	LOC108225422	DCAR_023133	NCBI Gene ESummary
108225423	LOC108225423	DCAR_020229	NCBI Gene ESummary
108225424	LOC108225424	DCAR_022839	NCBI Gene ESummary
108225425	LOC108225425	DCAR_0625986	NCBI Gene ESummary
108225427	LOC108225427	DCAR_021660	NCBI Gene ESummary
108225428	LOC108225428	DCAR_021336	NCBI Gene ESummary
108225429	LOC108225429	DCAR_022409	NCBI Gene ESummary
108225430	LOC108225430	DCAR_020228	NCBI Gene ESummary
108225431	LOC108225431	DCAR_0626107	NCBI Gene ESummary
108225433	LOC108225433	DCAR_0624844	NCBI Gene ESummary
108225434	LOC108225434	DCAR_021466	NCBI Gene ESummary
108225436	LOC108225436	DCAR_021872	NCBI Gene ESummary
108225438	LOC108225438	DCAR_020318	NCBI Gene ESummary
108225439	LOC108225439	DCAR_020317	NCBI Gene ESummary
108225440	LOC108225440	DCAR_020747	NCBI Gene ESummary
108225441	LOC108225441	DCAR_022343	NCBI Gene ESummary
108225442	LOC108225442	DCAR_004788	NCBI Gene ESummary
108225443	LOC108225443	DCAR_022134	NCBI Gene ESummary
108225444	LOC108225444	DCAR_022135	NCBI Gene ESummary
108225446	LOC108225446	DCAR_021902	NCBI Gene ESummary
108225452	LOC108225452	DCAR_004789	NCBI Gene ESummary
108225453	LOC108225453	DCAR_0624613	NCBI Gene ESummary
108225454	LOC108225454	DCAR_022629	NCBI Gene ESummary
108225455	LOC108225455	DCAR_020500	NCBI Gene ESummary
108225456	LOC108225456	DCAR_022840	NCBI Gene ESummary
